list_date,price_reduced_amount,location,matterport,state,city,year_built,baths_3qtr,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,brand_name,'baseball'],'basement','basement'],'basketball','basketball'],'basketball_court','beach','beach'],'beautiful_backyard','beautiful_backyard'],'big_bathroom','big_bathroom'],'big_lot','big_lot'],'big_yard','big_yard'],'boat_dock','cathedral_ceiling','central_air','central_heat','city_view','clubhouse','clubhouse'],'coffer_ceiling','coffer_ceiling'],'community_boat_facilities','community_center','community_center'],'community_clubhouse','community_elevator','community_golf','community_gym','community_horse_facilities','community_outdoor_space','community_park','community_security_features','community_spa_or_hot_tub','community_swimming_pool','community_tennis_court','corner_lot','corner_lot'],'courtyard_entry','cul_de_sac','den_or_office','detached_guest_house','dining_room','disability_features','dishwasher','dual_master_bedroom','efficient','efficient'],'elevator','elevator'],'energy_efficient','ensuite','ensuite'],'exposed_brick','exposed_brick'],'family_room','farm','farm'],'fenced_courtyard','fenced_yard','fenced_yard'],'fireplace','first_floor_master_bedroom','first_floor_master_bedroom'],'fixer_upper'],'floor_plan','floor_plan'],'forced_air','forced_air'],'front_porch','front_porch'],'fruit_trees','fruit_trees'],'furniture','furniture'],'game_room','garage_1_or_more','garage_1_or_more'],'garage_2_or_more','garage_2_or_more'],'garage_3_or_more','garage_3_or_more'],'gated_community','golf_course','golf_course'],'golf_course_lot_or_frontage','golf_course_view','gourmet_kitchen','gourmet_kitchen'],'granite_kitchen','granite_kitchen'],'greenbelt','greenbelt'],'greenhouse'],'groundscare','groundscare'],'guest_house','guest_parking','handicap_access','handicap_access'],'hardwood_floors','high_ceiling','high_ceiling'],'hill_or_mountain_view','hoa','hoa'],'horse_facilities','indoor_basketball_court','investment_opportunity','investment_opportunity'],'jack_and_jill_bathroom','jack_and_jill_bathroom'],'kitchen_island','lake','lake'],'lake_view','large_kitchen','large_kitchen'],'large_porch','large_porch'],'laundry_room','library','library'],'low_hoa','maintenance','maintenance'],'marina','marina'],'master_bathroom','master_bathroom'],'master_bedroom','master_bedroom'],'master_suite','master_suite'],'media_room','medicalcare','medicalcare'],'modern_kitchen','modern_kitchen'],'mountain_view','mountain_view'],'new_roof','new_roof'],'no_hoa','no_hoa'],'ocean_view','open_floor_plan','open_house','open_house'],'open_kitchen','outbuilding','outbuilding'],'outdoor_kitchen','park','park'],'pets_allowed','playground','playground'],'pond','pond'],'private_backyard','private_backyard'],'private_bathroom','private_bathroom'],'private_courtyard','private_courtyard'],'private_parking','private_parking'],'ranch','ranch'],'recreation_facilities','rental_property','rental_property'],'river_access','river_access'],'river_view','rv_or_boat_parking','rv_parking','rv_parking'],'screen_porch','security','security'],'senior_community','senior_community'],'shopping','shopping'],'single_story','single_story'],'smart_homes','smart_homes'],'soccer','solar_panels','solar_panels'],'solar_system','solar_system'],'spa_or_hot_tub','storm_shelter','storm_shelter'],'swimming_pool','tennis','tennis'],'tennis_court','theater_room','trails','trails'],'two_kitchen','two_master_suites','two_or_more_stories','two_or_more_stories'],'updated_kitchen','updated_kitchen'],'vaulted_ceiling','vaulted_ceiling'],'view','view'],'views','views'],'volleyball','washer_dryer','washer_dryer'],'water_view','water_view'],'waterfront','waterfront'],'well_water','well_water'],'white_kitchen','wine_cellar','wooded_land','wrap_around_porch',['basement',['basement'],['big_lot',['big_lot'],['carport',['central_air',['central_heat',['city_view',['community_boat_facilities',['community_clubhouse',['community_golf',['community_gym',['community_outdoor_space',['community_park',['community_security_features',['community_tennis_court',['corner_lot',['corner_lot'],['cul_de_sac',['den_or_office',['dining_room',['disability_features',['dishwasher',['energy_efficient',['family_room',['farm',['fenced_yard',['fireplace',['forced_air',['forced_air'],['front_porch',['garage_1_or_more',['garage_1_or_more'],['hardwood_floors',['hill_or_mountain_view',['horse_facilities',['investment_opportunity'],['lake_view',['laundry_room',['master_bedroom',['outbuilding',['pets_allowed',['pets_allowed'],['recreation_facilities',['rental_property',['rental_property'],['river_view',['single_story',['single_story'],['two_or_more_stories',['two_or_more_stories'],['view',['washer_dryer',['wooded_land',agent,mls,has_primary_photo,American_Indian_and_Alaska_Native,Asian,Black_or_African-American,Hispanic_or_Latino,White,State,Median Age,Male Population,Female Population,Total Population,Number of Veterans,Foreign-born,Average Household Size
09-02-2022,,"{'address': {'postal_code': '36105', 'state': 'Alabama', 'coordinate': {'lon': -86.220291, 'lat': 32.155112}, 'city': 'Montgomery', 'state_code': 'AL', 'line': '3180 E Old Hayneville Rd'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3180%20E%20Old%20Hayneville%20Rd%2C%20Montgomery%2C%20AL%2036105&size=640x480&source=outdoor&signature=gsQYeBBshPLE8_SYatDkRAo2OTw=', 'county': {'fips_code': '01101', 'name': 'Montgomery'}}",False,AL,Montgomery,,0.0,370000.0,0.0,0.0,3397680.0,,0.0,other,0.0,0.0,0.0,0.0,land,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,1277.0,6518.0,121360.0,6648.0,73545.0,Alabama,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41
12-08-2023,,"{'address': {'postal_code': '36117', 'state': 'Alabama', 'coordinate': {'lon': -86.196333, 'lat': 32.389801}, 'city': 'Montgomery', 'state_code': 'AL', 'line': '369 Kroy Dr'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=369%20Kroy%20Dr%2C%20Montgomery%2C%20AL%2036117&size=640x480&source=outdoor&signature=4m_PFymdwyL8XtUErn6oP8M5zd8=', 'county': {'fips_code': '01101', 'name': 'Montgomery'}}",False,AL,Montgomery,1969.0,0.0,140000.0,2.0,0.0,14375.0,1576.0,2.0,other,0.0,0.0,1.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,1277.0,6518.0,121360.0,6648.0,73545.0,Alabama,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41
12-13-2023,,"{'address': {'postal_code': '36109', 'state': 'Alabama', 'coordinate': {'lon': -86.247999, 'lat': 32.393518}, 'city': 'Montgomery', 'state_code': 'AL', 'line': '3725 Dalraida Pkwy'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3725%20Dalraida%20Pkwy%2C%20Montgomery%2C%20AL%2036109&size=640x480&source=outdoor&signature=xmpq8eRIp49hlt0Hko_eF2rFEXg=', 'county': {'fips_code': '01101', 'name': 'Montgomery'}}",False,AL,Montgomery,1954.0,0.0,149900.0,1.0,0.0,13504.0,1736.0,1.0,other,0.0,0.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,1277.0,6518.0,121360.0,6648.0,73545.0,Alabama,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41
12-14-2023,,"{'address': {'postal_code': '36104', 'state': 'Alabama', 'coordinate': {'lon': -86.312431, 'lat': 32.362228}, 'city': 'Montgomery', 'state_code': 'AL', 'line': '1109D E Nixon Ave'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1109D%20E%20Nixon%20Ave%2C%20Montgomery%2C%20AL%2036104&size=640x480&source=outdoor&signature=AwFoPQVIWLes58zktS6uaFqjk_I=', 'county': {'fips_code': '01101', 'name': 'Montgomery'}}",False,AL,Montgomery,1966.0,0.0,45000.0,1.0,0.0,4356.0,1434.0,1.0,other,0.0,0.0,1.0,2.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,1277.0,6518.0,121360.0,6648.0,73545.0,Alabama,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41
08-28-2023,10000.0,"{'address': {'postal_code': '36117', 'state': 'Alabama', 'coordinate': {'lon': -86.134284, 'lat': 32.316226}, 'city': 'Montgomery', 'state_code': 'AL', 'line': '8979 Pennington Pl'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8979%20Pennington%20Pl%2C%20Montgomery%2C%20AL%2036117&size=640x480&source=outdoor&signature=unwlfuws0QvD0ashKQmIgg28rLo=', 'county': {'fips_code': '01101', 'name': 'Montgomery'}}",False,AL,Montgomery,2006.0,0.0,310000.0,2.0,0.0,13068.0,2134.0,2.0,other,0.0,2.0,1.0,4.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,1277.0,6518.0,121360.0,6648.0,73545.0,Alabama,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41
10-25-2023,,"{'address': {'postal_code': '36111', 'state': 'Alabama', 'coordinate': {'lon': -86.257237, 'lat': 32.330353}, 'city': 'Montgomery', 'state_code': 'AL', 'line': '3139 Sutton Dr'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3139%20Sutton%20Dr%2C%20Montgomery%2C%20AL%2036111&size=640x480&source=outdoor&signature=qo4wxYc-exh4kPZ2D1X4eciUu0g=', 'county': {'fips_code': '01101', 'name': 'Montgomery'}}",False,AL,Montgomery,1986.0,0.0,147000.0,2.0,0.0,6970.0,1650.0,2.0,other,0.0,0.0,1.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,1277.0,6518.0,121360.0,6648.0,73545.0,Alabama,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41
07-25-2023,,"{'address': {'postal_code': '36116', 'state': 'Alabama', 'coordinate': {'lon': -86.223595, 'lat': 32.336941}, 'city': 'Montgomery', 'state_code': 'AL', 'line': '5728 Carriage Hills Dr'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5728%20Carriage%20Hills%20Dr%2C%20Montgomery%2C%20AL%2036116&size=640x480&source=outdoor&signature=sY-ayIxTB2xT-ayEZFamV6lZP_o=', 'county': {'fips_code': '01101', 'name': 'Montgomery'}}",False,AL,Montgomery,1968.0,0.0,195000.0,2.0,0.0,16553.0,2264.0,2.0,other,0.0,2.0,1.0,5.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,1277.0,6518.0,121360.0,6648.0,73545.0,Alabama,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41
11-09-2023,,"{'address': {'postal_code': '36116', 'state': 'Alabama', 'coordinate': {'lon': -86.287019, 'lat': 32.312602}, 'city': 'Montgomery', 'state_code': 'AL', 'line': '4760 Queensbury Ct'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4760%20Queensbury%20Ct%2C%20Montgomery%2C%20AL%2036116&size=640x480&source=outdoor&signature=ye0Cr-3hwXEfaab5SNNTwRkg_cc=', 'county': {'fips_code': '01101', 'name': 'Montgomery'}}",False,AL,Montgomery,1968.0,0.0,136000.0,2.0,0.0,16988.0,1752.0,2.0,other,0.0,2.0,1.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,1277.0,6518.0,121360.0,6648.0,73545.0,Alabama,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41
01-10-2024,,"{'address': {'postal_code': '36111', 'state': 'Alabama', 'coordinate': {'lon': -86.289689, 'lat': 32.334407}, 'city': 'Montgomery', 'state_code': 'AL', 'line': '1313 Adrian Ln'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1313%20Adrian%20Ln%2C%20Montgomery%2C%20AL%2036111&size=640x480&source=outdoor&signature=hEAKadg8Oz-vsaDSFvrTBc2qZ6o=', 'county': {'fips_code': '01101', 'name': 'Montgomery'}}",False,AL,Montgomery,1958.0,0.0,31500.0,1.0,0.0,11326.0,961.0,1.0,other,0.0,0.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,1277.0,6518.0,121360.0,6648.0,73545.0,Alabama,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41
11-07-2023,5000.0,"{'address': {'postal_code': '36109', 'state': 'Alabama', 'coordinate': {'lon': -86.237024, 'lat': 32.37289}, 'city': 'Montgomery', 'state_code': 'AL', 'line': '511 E Moye Dr'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=511%20E%20Moye%20Dr%2C%20Montgomery%2C%20AL%2036109&size=640x480&source=outdoor&signature=5OXHcLs9pExtnYXUEVD__I7QGd0=', 'county': {'fips_code': '01101', 'name': 'Montgomery'}}",False,AL,Montgomery,1967.0,0.0,178000.0,2.0,0.0,12632.0,1892.0,2.0,other,0.0,0.0,1.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,1277.0,6518.0,121360.0,6648.0,73545.0,Alabama,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41
12-05-2023,,"{'address': {'postal_code': '36109', 'state': 'Alabama', 'coordinate': {'lon': -86.231218, 'lat': 32.392608}, 'city': 'Montgomery', 'state_code': 'AL', 'line': '729 Ledyard Pl'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=729%20Ledyard%20Pl%2C%20Montgomery%2C%20AL%2036109&size=640x480&source=outdoor&signature=vb9ssO7xlg-iOY0m01pEB3HbHnI=', 'county': {'fips_code': '01101', 'name': 'Montgomery'}}",False,AL,Montgomery,1975.0,0.0,172500.0,2.0,0.0,11326.0,1699.0,2.0,other,0.0,0.0,1.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,1277.0,6518.0,121360.0,6648.0,73545.0,Alabama,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41
