list_date,price_reduced_amount,state,city,postal_code,year_built,baths_3qtr,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,sub_type,garage,stories,beds,type,brand_name,basement,big_bathroom,big_lot,big_yard,carport,cathedral_ceiling,central_air,city_view,clubhouse,community_clubhouse,community_golf,community_gym,community_outdoor_space,community_park,community_security_features,community_spa_or_hot_tub,community_swimming_pool,community_tennis_court,corner_lot,cul_de_sac,den_or_office,dining_room,disability_features,dishwasher,elevator,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,fixer_upper,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,gated_community,golf_course,gourmet_kitchen,granite_kitchen,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,hoa,investment_opportunity,lake,large_kitchen,laundry_room,library,maintenance,master_bedroom,master_suite,medicalcare,modern_kitchen,mountain_view,new_roof,no_hoa,open_floor_plan,open_kitchen,park,pets_allowed,playground,private_backyard,ranch,recreation_facilities,rental_property,river_view,rv_or_boat_parking,security,senior_community,shopping,single_story,solar_system,spa_or_hot_tub,swimming_pool,tennis,trails,two_or_more_stories,updated_kitchen,vaulted_ceiling,view,washer_dryer,water_view,waterfront,agent,mls,has_primary_photo,american_indian_and_alaska_native,asian,black_or_african-american,hispanic_or_latino,white,median_age,male_population,female_population,total_population,number_of_veterans,foreign-born,average_household_size,costoflivingindex2023,costoflivingindexgrocerycostsindex,costoflivingindexhousingcostsindex,costoflivingindexutilitycostsindex,cost_of_living_overall,cost_of_living_grocery,cost_of_living_utility,cost_of_living_housing,Region,Division
08-02-2023,,New Jersey,Trenton,08618,1900.0,0.0,65000.0,1.0,1.0,500.0,1472.0,2.0,other,0.0,3.0,3.0,single_family,essentials,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,98.0,1437.0,43471.0,30613.0,37683.0,33.3,42581.0,41650.0,84231.0,2604.0,20428.0,3.04,114.1,103.9,136.8,107.2,Average,Average,Average,High,Northeast,Middle Atlantic
10-28-2023,,New Jersey,Trenton,08611,1886.0,0.0,130000.0,1.0,0.0,1307.0,,1.0,other,0.0,0.0,2.0,single_family,advantage_brand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,98.0,1437.0,43471.0,30613.0,37683.0,33.3,42581.0,41650.0,84231.0,2604.0,20428.0,3.04,114.1,103.9,136.8,107.2,Average,Average,Average,High,Northeast,Middle Atlantic
07-13-2023,10000.0,Nevada,Carson City,89703,1967.0,0.0,640000.0,3.0,0.0,11761.0,2317.0,3.0,other,2.0,1.0,3.0,single_family,advantage_brand,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
01-13-2024,,Nevada,Carson City,89706,2001.0,0.0,335500.0,2.0,0.0,4356.0,1760.0,2.0,other,2.0,1.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
10-13-2023,15900.0,Nevada,Carson City,89706,2001.0,0.0,460000.0,2.0,0.0,6534.0,1339.0,2.0,other,2.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
11-22-2023,,Nevada,Carson City,89703,1997.0,0.0,820000.0,3.0,0.0,11761.0,2833.0,3.0,other,3.0,2.0,5.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
10-22-2023,,Nevada,Carson City,89703,1972.0,0.0,295000.0,1.0,1.0,1307.0,1040.0,2.0,condo,0.0,2.0,2.0,condos,basic_opt_in,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
09-15-2023,,Nevada,Carson City,89703,1974.0,0.0,500000.0,2.0,0.0,6098.0,1391.0,2.0,other,1.0,2.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
08-15-2023,15100.0,Nevada,Carson City,89701,1973.0,0.0,440000.0,2.0,0.0,7405.0,1956.0,2.0,other,2.0,1.0,3.0,single_family,basic_opt_in,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
11-14-2023,,Nevada,Carson City,89706,1971.0,0.0,424099.0,2.0,0.0,15682.0,1186.0,2.0,other,4.0,1.0,3.0,single_family,essentials,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
11-16-2023,,Nevada,Carson City,89701,1976.0,0.0,435000.0,2.0,0.0,6970.0,1428.0,2.0,other,2.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
11-04-2023,,Nevada,Carson City,89703,1964.0,0.0,465000.0,2.0,0.0,9583.0,1721.0,2.0,other,2.0,1.0,3.0,single_family,essentials,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
10-17-2023,38000.0,Nevada,Carson City,89703,2000.0,0.0,700000.0,3.0,0.0,9583.0,2713.0,3.0,other,3.0,2.0,4.0,single_family,essentials,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
11-20-2023,,Nevada,Carson City,89701,1970.0,0.0,370000.0,2.0,0.0,7405.0,1092.0,2.0,other,2.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
10-21-2023,15000.0,Nevada,Carson City,89703,1996.0,0.0,705000.0,2.0,0.0,10454.0,2174.0,2.0,other,3.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
06-10-2023,4000.0,Nevada,Carson City,89701,1977.0,0.0,425000.0,2.0,0.0,6970.0,1847.0,2.0,other,2.0,1.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
09-03-2023,,Nevada,Carson City,89705,2017.0,0.0,1285000.0,3.0,2.0,50965.0,2573.0,5.0,other,9.0,2.0,3.0,single_family,essentials,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
11-18-2023,,Nevada,Carson City,89705,1975.0,0.0,1500000.0,3.0,0.0,871200.0,3060.0,3.0,other,8.0,2.0,4.0,single_family,essentials,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
12-04-2023,,Nevada,Carson City,89706,2021.0,0.0,429000.0,2.0,1.0,1742.0,1460.0,3.0,townhouse,1.0,2.0,3.0,townhomes,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
05-01-2022,,Nevada,Carson City,89705,,0.0,822500.0,0.0,0.0,20909.0,,0.0,other,0.0,0.0,0.0,land,essentials,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
05-01-2023,,Nevada,Carson City,89703,,0.0,325000.0,0.0,0.0,124146.0,,0.0,other,0.0,0.0,0.0,land,essentials,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
10-24-2023,,Nevada,Carson City,89704,1994.0,0.0,689900.0,2.0,0.0,53143.0,2433.0,2.0,other,3.0,1.0,4.0,single_family,essentials,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
11-18-2023,,Nevada,Carson City,89701,1992.0,0.0,365000.0,2.0,0.0,34848.0,1227.0,2.0,condo,2.0,1.0,2.0,condos,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
06-27-2023,22500.0,Nevada,Carson City,89706,2002.0,0.0,385000.0,2.0,1.0,2614.0,1260.0,3.0,other,1.0,2.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
11-03-2023,,Nevada,Carson City,89706,1972.0,0.0,800000.0,3.0,0.0,43996.0,2029.0,3.0,other,6.0,2.0,3.0,single_family,essentials,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
09-11-2023,20000.0,Nevada,Carson City,89706,1971.0,0.0,575000.0,3.0,0.0,72745.0,1872.0,3.0,other,2.0,1.0,3.0,single_family,essentials,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
10-06-2023,,Nevada,Carson City,89701,2021.0,0.0,405000.0,2.0,1.0,1742.0,1140.0,3.0,other,1.0,2.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
01-02-2023,,Nevada,Carson City,89703,,0.0,157000.0,0.0,0.0,43560.0,,0.0,other,0.0,0.0,0.0,land,basic_opt_in,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
11-16-2023,,Nevada,Carson City,89701,1971.0,0.0,375000.0,2.0,0.0,6534.0,1056.0,2.0,other,2.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
10-19-2023,,Nevada,Carson City,89706,1997.0,0.0,385000.0,2.0,0.0,6970.0,1813.0,2.0,other,0.0,1.0,4.0,mobile,basic_opt_in,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
10-27-2023,,Nevada,Carson City,89701,1989.0,0.0,358000.0,2.0,0.0,6098.0,1620.0,2.0,other,2.0,1.0,3.0,mobile,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
10-26-2023,,Nevada,Carson City,89701,1993.0,0.0,560000.0,2.0,1.0,6534.0,2573.0,3.0,other,2.0,2.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
09-16-2023,50000.0,Nevada,Carson City,89705,1975.0,0.0,650000.0,3.0,2.0,61855.0,3182.0,5.0,other,3.0,1.0,6.0,single_family,advantage_brand,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
08-08-2023,23000.0,Nevada,Carson City,89703,1946.0,0.0,345000.0,1.0,0.0,6098.0,1068.0,1.0,other,1.0,1.0,2.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
10-05-2023,10000.0,Nevada,Carson City,89701,2020.0,0.0,415000.0,2.0,1.0,1307.0,1518.0,3.0,townhouse,2.0,2.0,3.0,townhomes,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
11-19-2023,,Nevada,Carson City,89703,2001.0,0.0,826000.0,2.0,1.0,10454.0,2543.0,3.0,other,3.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
11-06-2023,,Nevada,Carson City,89701,1976.0,0.0,400000.0,2.0,0.0,7841.0,1361.0,2.0,other,2.0,1.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
08-30-2023,10600.0,Nevada,Carson City,89701,1971.0,0.0,465000.0,2.0,0.0,6970.0,1867.0,2.0,other,2.0,1.0,3.0,single_family,advantage_brand,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
09-26-2023,,Nevada,Carson City,89703,1965.0,0.0,440000.0,3.0,0.0,7841.0,1669.0,3.0,other,2.0,1.0,4.0,single_family,essentials,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
11-22-2023,,Nevada,Carson City,89701,2007.0,0.0,490000.0,2.0,0.0,3920.0,1615.0,2.0,other,2.0,1.0,3.0,single_family,advantage_brand,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
11-25-2023,,Nevada,Carson City,89701,,0.0,50000.0,0.0,0.0,3920.0,,0.0,other,0.0,0.0,0.0,land,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
11-25-2023,,Nevada,Carson City,89701,1934.0,0.0,250000.0,1.0,0.0,8276.0,660.0,1.0,other,0.0,1.0,2.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,101.3,102.1,110.7,96.6,Average,Average,Low,Average,West,Mountain
