list_date,price_reduced_amount,state,city,postal_code,year_built,baths_3qtr,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,sub_type,garage,stories,beds,type,brand_name,basement,big_bathroom,big_lot,big_yard,carport,cathedral_ceiling,central_air,city_view,clubhouse,community_clubhouse,community_golf,community_gym,community_outdoor_space,community_park,community_security_features,community_spa_or_hot_tub,community_swimming_pool,community_tennis_court,corner_lot,cul_de_sac,den_or_office,dining_room,disability_features,dishwasher,elevator,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,fixer_upper,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,gated_community,golf_course,gourmet_kitchen,granite_kitchen,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,hoa,investment_opportunity,lake,large_kitchen,laundry_room,library,maintenance,master_bedroom,master_suite,medicalcare,modern_kitchen,mountain_view,new_roof,no_hoa,open_floor_plan,open_kitchen,park,pets_allowed,playground,private_backyard,ranch,recreation_facilities,rental_property,river_view,rv_or_boat_parking,security,senior_community,shopping,single_story,solar_system,spa_or_hot_tub,swimming_pool,tennis,trails,two_or_more_stories,updated_kitchen,vaulted_ceiling,view,washer_dryer,water_view,waterfront,agent,mls,has_primary_photo,american_indian_and_alaska_native,asian,black_or_african-american,hispanic_or_latino,white,median_age,male_population,female_population,total_population,number_of_veterans,foreign-born,average_household_size,costoflivingindex2023,costoflivingindexgrocerycostsindex,costoflivingindexhousingcostsindex,costoflivingindexutilitycostsindex,cost_of_living_overall,cost_of_living_grocery,cost_of_living_utility,cost_of_living_housing,Region,Division,Mean,Median,Stdev
11-16-2023,,Florida,Tallahassee,32305,1992.0,0.0,50000.0,2.0,0.0,32670.0,1012.0,2.0,other,0.0,2.0,3.0,mobile,essentials,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1368.0,10035.0,69135.0,13538.0,112800.0,26.2,89390.0,100504.0,189894.0,9575.0,16720.0,2.38,102.3,100.1,110.5,96.7,Average,Average,Low,Average,South,South Atlantic,36909.0,38583.0,25741.0
11-22-2023,,Florida,Tallahassee,32303,1970.0,0.0,425000.0,4.0,4.0,,4290.0,8.0,other,0.0,2.0,8.0,multi_family,essentials,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1368.0,10035.0,69135.0,13538.0,112800.0,26.2,89390.0,100504.0,189894.0,9575.0,16720.0,2.38,102.3,100.1,110.5,96.7,Average,Average,Low,Average,South,South Atlantic,55488.2,90642.2,45003.0
11-16-2023,,Florida,Tallahassee,32312,2018.0,0.0,875000.0,3.0,1.0,23087.0,2518.0,4.0,other,2.0,1.0,3.0,single_family,essentials,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1368.0,10035.0,69135.0,13538.0,112800.0,26.2,89390.0,100504.0,189894.0,9575.0,16720.0,2.38,102.3,100.1,110.5,96.7,Average,Average,Low,Average,South,South Atlantic,109122.25,193796.0,65887.5
12-20-2023,,Florida,Tallahassee,32304,1984.0,0.0,200000.0,2.0,1.0,1742.0,1083.0,3.0,townhouse,3.0,2.0,2.0,townhomes,essentials,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1368.0,10035.0,69135.0,13538.0,112800.0,26.2,89390.0,100504.0,189894.0,9575.0,16720.0,2.38,102.3,100.1,110.5,96.7,Average,Average,Low,Average,South,South Atlantic,24438.5,15801.5,33405.5
10-30-2023,,Georgia,Atlanta,30308,2005.0,0.0,388000.0,2.0,0.0,1002.0,1003.0,2.0,condo,2.0,1.0,2.0,condos,essentials,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,55929.0,51342.0,46539.0
09-21-2023,10000.0,Georgia,Atlanta,30319,1960.0,0.0,232000.0,1.0,0.0,1133.0,1132.0,1.0,condo,1.0,2.0,2.0,condos,essentials,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,102743.5,82284.5,72425.0
11-16-2023,18000.0,Georgia,Atlanta,30312,1990.0,0.0,395000.0,1.0,2.0,2047.0,1152.0,3.0,other,0.0,2.0,2.0,single_family,basic_opt_in,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,28185.666666666668,19540.666666666668,28957.0
10-02-2023,,Georgia,Sandy Springs,30328,1983.0,0.0,136000.0,1.0,0.0,701.0,700.0,1.0,condo,0.0,1.0,1.0,condos,essentials,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1574.0,7909.0,15420.0,13670.0,78835.0,35.4,48570.0,56777.0,105347.0,3015.0,19837.0,2.4,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,98212.0,83733.0,65553.5
11-30-2023,,Georgia,Sandy Springs,30327,1983.0,0.0,287000.0,1.0,0.0,1133.0,1111.0,1.0,condo,0.0,1.0,1.0,condos,essentials,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1574.0,7909.0,15420.0,13670.0,78835.0,35.4,48570.0,56777.0,105347.0,3015.0,19837.0,2.4,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,172399.5,195650.5,83091.0
11-27-2023,,Georgia,Atlanta,30315,2006.0,0.0,330000.0,2.0,1.0,5663.0,2400.0,3.0,other,2.0,2.0,3.0,single_family,essentials,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,41438.0,23191.5,44728.0
08-01-2023,,Georgia,Atlanta,30345,,0.0,270000.0,0.0,0.0,64992.0,,0.0,other,0.0,0.0,0.0,land,essentials,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,139088.0,132430.0,83858.0
10-20-2023,15000.0,Georgia,Atlanta,30316,1966.0,0.0,154000.0,1.0,0.0,4356.0,792.0,1.0,condo,0.0,1.0,2.0,condos,essentials,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,69990.5,52622.0,55424.0
10-02-2023,3000.0,Georgia,Atlanta,30312,2005.0,0.0,350000.0,2.0,0.0,1045.0,1059.0,2.0,condo,0.0,1.0,2.0,condos,essentials,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,28185.666666666668,19540.666666666668,28957.0
10-30-2023,10000.0,Georgia,Atlanta,30311,2002.0,0.0,225900.0,2.0,1.0,2178.0,1507.0,3.0,townhouse,1.0,2.0,3.0,townhomes,essentials,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,46370.25,38384.25,36374.75
12-11-2023,,Georgia,Atlanta,30314,1945.0,0.0,188000.0,2.0,0.0,5314.0,1373.0,2.0,other,0.0,1.0,4.0,single_family,basic_opt_in,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,35119.333333333336,25155.333333333332,32246.666666666668
12-12-2023,,Georgia,Atlanta,30329,1956.0,0.0,642500.0,2.0,0.0,13068.0,2046.0,2.0,other,0.0,1.0,4.0,single_family,advantage_brand,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,59090.75,40013.5,51130.0
07-01-2023,14999.0,Georgia,Hapeville,30354,1937.0,0.0,325000.0,2.0,0.0,10193.0,1448.0,2.0,other,0.0,1.0,3.0,single_family,basic_opt_in,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,45612.0,42625.0,35289.0
09-24-2023,,Georgia,Atlanta,30331,2018.0,0.0,620000.0,4.0,1.0,9583.0,5526.0,5.0,other,2.0,3.0,6.0,single_family,basic_opt_in,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,49861.0,37653.5,41129.5
11-05-2023,10100.0,Georgia,Atlanta,30306,1940.0,0.0,247400.0,1.0,0.0,601.0,581.0,1.0,condo,0.0,1.0,1.0,condos,essentials,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,89010.33333333333,62291.666666666664,68765.66666666667
11-02-2023,,Georgia,Atlanta,30318,1950.0,0.0,135000.0,1.0,0.0,12023.0,920.0,1.0,other,0.0,1.0,3.0,single_family,basic_opt_in,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,60823.25,53472.5,41519.0
09-14-2023,4000.0,Georgia,Sandy Springs,30328,2014.0,0.0,585000.0,3.0,1.0,1002.0,2140.0,4.0,townhouse,2.0,3.0,3.0,townhomes,essentials,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1574.0,7909.0,15420.0,13670.0,78835.0,35.4,48570.0,56777.0,105347.0,3015.0,19837.0,2.4,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,98212.0,83733.0,65553.5
08-08-2023,15000.0,Georgia,Atlanta,30311,1983.0,0.0,230000.0,2.0,1.0,1363.0,1364.0,3.0,condo,2.0,3.0,2.0,condos,basic_opt_in,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,46370.25,38384.25,36374.75
11-30-2023,,Georgia,Atlanta,30308,1965.0,0.0,220000.0,1.0,0.0,784.0,786.0,1.0,condo,1.0,1.0,1.0,condos,essentials,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,55929.0,51342.0,46539.0
10-10-2023,,Georgia,Atlanta,30307,1926.0,0.0,1915000.0,4.0,1.0,74052.0,4569.0,5.0,other,2.0,3.0,4.0,single_family,essentials,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,78760.125,79541.23611111111,56322.875
10-12-2023,5000.0,Georgia,Atlanta,30315,2005.0,0.0,200000.0,2.0,1.0,1307.0,1529.0,3.0,townhouse,0.0,2.0,3.0,townhomes,basic_opt_in,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,41438.0,23191.5,44728.0
11-15-2023,,Georgia,Sandy Springs,30342,1979.0,0.0,1375000.0,5.0,0.0,19689.0,5465.0,5.0,other,2.0,1.0,5.0,single_family,essentials,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1574.0,7909.0,15420.0,13670.0,78835.0,35.4,48570.0,56777.0,105347.0,3015.0,19837.0,2.4,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,122944.66666666667,138913.66666666666,76187.33333333333
12-26-2023,,Georgia,Sandy Springs,30328,2019.0,0.0,710000.0,3.0,1.0,1307.0,,4.0,townhouse,2.0,3.0,3.0,townhomes,essentials,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1574.0,7909.0,15420.0,13670.0,78835.0,35.4,48570.0,56777.0,105347.0,3015.0,19837.0,2.4,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,98212.0,83733.0,65553.5
11-13-2023,,Georgia,Atlanta,30315,2005.0,0.0,200000.0,2.0,0.0,7231.0,1300.0,2.0,other,0.0,1.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,41438.0,23191.5,44728.0
09-25-2023,35000.0,Georgia,Atlanta,30326,2010.0,0.0,670000.0,1.0,1.0,,1315.0,2.0,condo,3.0,1.0,1.0,condos,essentials,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,78760.125,79541.23611111111,56322.875
12-01-2023,,Georgia,Atlanta,30318,2021.0,0.0,1410000.0,4.0,1.0,13068.0,5702.0,5.0,other,2.0,2.0,4.0,single_family,essentials,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,60823.25,53472.5,41519.0
12-22-2023,,Georgia,Sandy Springs,30328,2019.0,0.0,710000.0,3.0,1.0,1307.0,2740.0,4.0,townhouse,2.0,3.0,3.0,townhomes,essentials,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1574.0,7909.0,15420.0,13670.0,78835.0,35.4,48570.0,56777.0,105347.0,3015.0,19837.0,2.4,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,98212.0,83733.0,65553.5
05-26-2023,175000.0,Georgia,Atlanta,30309,2017.0,0.0,2600000.0,2.0,1.0,2570.0,2569.0,3.0,condo,3.0,2.0,2.0,condos,essentials,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,101692.0,89122.33333333333,68414.66666666667
11-02-2023,,Georgia,Atlanta,30324,1999.0,0.0,530000.0,4.0,0.0,1124.0,2172.0,4.0,townhouse,2.0,3.0,4.0,townhomes,essentials,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,132078.0,119232.0,86147.0
12-04-2023,,Georgia,Atlanta,30310,1920.0,0.0,410000.0,0.0,0.0,11252.0,,,other,0.0,1.0,0.0,multi_family,essentials,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,36521.0,32801.0,22578.0
12-19-2023,,Georgia,Atlanta,30308,1963.0,0.0,210000.0,2.0,0.0,932.0,1256.0,2.0,condo,0.0,3.0,2.0,condos,essentials,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,4606.0,24268.0,245367.0,18653.0,196316.0,33.8,223960.0,239915.0,463875.0,18572.0,32016.0,2.15,91.0,98.9,78.5,84.4,Low,Low,Low,Low,South,South Atlantic,55929.0,51342.0,46539.0
